index,id,lang,system,Con,Comp,Rel
1461,23824,java,codereviewer_pred,1.000000,0.166667,0.285714
1461,23824,java,magicoder_pred,1.000000,0.166667,0.285714
1461,23824,java,deepseekcoder_pred,0.500000,0.333333,0.400000
1461,23824,java,stable_code_pred,1.000000,0.166667,0.285714
1461,23824,java,llama3_pred,0.000000,0.000000,0.000000
1461,23824,java,gpt3.5_pred,0.000000,0.000000,0.000000
1461,23824,java,codellama_7b_pred,0.000000,0.000000,0.000000
1461,23824,java,lstm_pred,0.000000,0.000000,0.000000
1461,23824,java,knn_pred,0.000000,0.000000,0.000000
1461,23824,java,enhanced_comment,0.000000,0.000000,0.000000
6315,14492,java,msg,0.000000,0.000000,0.000000
6315,14492,java,codereviewer_pred,0.000000,0.000000,0.000000
6315,14492,java,magicoder_pred,0.500000,0.166667,0.250000
6315,14492,java,deepseekcoder_pred,0.333333,0.333333,0.333333
6315,14492,java,stable_code_pred,0.000000,0.000000,0.000000
6315,14492,java,llama3_pred,0.333333,0.166667,0.222222
6315,14492,java,gpt3.5_pred,1.000000,0.333333,0.500000
6315,14492,java,codellama_7b_pred,0.750000,0.500000,0.600000
6315,14492,java,lstm_pred,0.000000,0.000000,0.000000
6315,14492,java,knn_pred,0.000000,0.000000,0.000000
6315,14492,java,enhanced_comment,1.000000,0.500000,0.666667
8519,19741,java,msg,0.000000,0.000000,0.000000
8519,19741,java,codereviewer_pred,0.000000,0.000000,0.000000
8519,19741,java,magicoder_pred,0.500000,1.000000,0.666667
8519,19741,java,deepseekcoder_pred,0.500000,1.000000,0.666667
8519,19741,java,stable_code_pred,0.000000,0.000000,0.000000
8519,19741,java,llama3_pred,0.400000,1.000000,0.571429
8519,19741,java,gpt3.5_pred,0.666667,1.000000,0.800000
8519,19741,java,codellama_7b_pred,0.000000,0.000000,0.000000
8519,19741,java,codellama_13b_pred,1.000000,1.000000,1.000000
8519,19741,java,lstm_pred,0.000000,0.000000,0.000000
8519,19741,java,knn_pred,0.000000,0.000000,0.000000
8519,19741,java,enhanced_comment,0.333333,1.000000,0.500000
5121,13411,java,msg,0.000000,0.000000,0.000000
5121,13411,java,codereviewer_pred,1.000000,0.400000,0.571429
5121,13411,java,magicoder_pred,0.000000,0.000000,0.000000
5121,13411,java,deepseekcoder_pred,0.000000,0.000000,0.000000
5121,13411,java,stable_code_pred,0.000000,0.000000,0.000000
5121,13411,java,llama3_pred,0.500000,0.200000,0.285714
5121,13411,java,gpt3.5_pred,0.000000,0.000000,0.000000
5121,13411,java,codellama_13b_pred,0.250000,0.200000,0.222222
5121,13411,java,lstm_pred,0.000000,0.000000,0.000000
5121,13411,java,knn_pred,0.000000,0.000000,0.000000
5121,13411,java,enhanced_comment,1.000000,0.400000,0.571429
2325,16099,java,msg,0.000000,0.000000,0.000000
2325,16099,java,codereviewer_pred,0.000000,0.000000,0.000000
2325,16099,java,magicoder_pred,0.000000,0.000000,0.000000
2325,16099,java,deepseekcoder_pred,1.000000,0.142857,0.250000
2325,16099,java,stable_code_pred,0.000000,0.000000,0.000000
2325,16099,java,llama3_pred,0.000000,0.000000,0.000000
2325,16099,java,gpt3.5_pred,0.333333,0.285714,0.307692
2325,16099,java,codellama_13b_pred,0.500000,0.285714,0.363636
2325,16099,java,lstm_pred,0.000000,0.000000,0.000000
2325,16099,java,knn_pred,0.000000,0.000000,0.000000
2325,16099,java,enhanced_comment,1.000000,0.428571,0.600000
2325,16099,java,threshold_default_deepseek,0.875000,1.000000,0.933333
2325,16099,java,threshold_concise_deepseek,1.000000,0.714286,0.833333
2325,16099,java,rewrite_loop,0.000000,0.000000,0.000000
5171,29535,java,msg,0.000000,0.000000,0.000000
5171,29535,java,codereviewer_pred,0.000000,0.000000,0.000000
5171,29535,java,magicoder_pred,0.000000,0.000000,0.000000
5171,29535,java,deepseekcoder_pred,0.000000,0.000000,0.000000
5171,29535,java,stable_code_pred,0.000000,0.000000,0.000000
5171,29535,java,llama3_pred,0.000000,0.000000,0.000000
5171,29535,java,gpt3.5_pred,0.500000,0.428571,0.461538
5171,29535,java,codellama_13b_pred,1.000000,0.428571,0.600000
5171,29535,java,lstm_pred,0.000000,0.000000,0.000000
5171,29535,java,knn_pred,0.000000,0.000000,0.000000
5171,29535,java,enhanced_comment,0.500000,0.428571,0.461538
4977,14156,java,msg,0.000000,0.000000,0.000000
4977,14156,java,codereviewer_pred,1.000000,0.400000,0.571429
4977,14156,java,magicoder_pred,0.000000,0.000000,0.000000
4977,14156,java,deepseekcoder_pred,0.500000,0.200000,0.285714
4977,14156,java,stable_code_pred,0.000000,0.000000,0.000000
4977,14156,java,llama3_pred,0.000000,0.000000,0.000000
4977,14156,java,gpt3.5_pred,1.000000,0.800000,0.888889
4977,14156,java,codellama_13b_pred,1.000000,0.600000,0.750000
4977,14156,java,lstm_pred,0.000000,0.000000,0.000000
4977,14156,java,knn_pred,0.000000,0.000000,0.000000
4977,14156,java,enhanced_comment,1.000000,0.600000,0.750000
2958,12468,java,msg,0.500000,0.166667,0.250000
2958,12468,java,codereviewer_pred,0.000000,0.000000,0.000000
2958,12468,java,magicoder_pred,0.000000,0.000000,0.000000
2958,12468,java,deepseekcoder_pred,0.000000,0.000000,0.000000
2958,12468,java,stable_code_pred,0.500000,0.333333,0.400000
2958,12468,java,llama3_pred,0.000000,0.000000,0.000000
2958,12468,java,gpt3.5_pred,1.000000,0.500000,0.666667
2958,12468,java,codellama_13b_pred,1.000000,0.166667,0.285714
2958,12468,java,lstm_pred,0.000000,0.000000,0.000000
2958,12468,java,knn_pred,0.000000,0.000000,0.000000
2958,12468,java,enhanced_comment,1.000000,0.333333,0.500000
8923,16794,java,msg,0.000000,0.000000,0.000000
8923,16794,java,codereviewer_pred,0.000000,0.000000,0.000000
8923,16794,java,magicoder_pred,0.500000,0.200000,0.285714
8923,16794,java,deepseekcoder_pred,0.000000,0.000000,0.000000
8923,16794,java,stable_code_pred,0.000000,0.000000,0.000000
8923,16794,java,llama3_pred,0.000000,0.000000,0.000000
8923,16794,java,gpt3.5_pred,0.500000,0.400000,0.444444
8923,16794,java,codellama_13b_pred,0.333333,0.200000,0.250000
8923,16794,java,lstm_pred,0.000000,0.000000,0.000000
8923,16794,java,knn_pred,0.000000,0.000000,0.000000
8923,16794,java,enhanced_comment,0.333333,0.200000,0.250000
8923,16794,java,threshold_default_deepseek,1.000000,1.000000,1.000000
8923,16794,java,threshold_concise_deepseek,1.000000,1.000000,1.000000
8923,16794,java,rewrite_loop,1.000000,1.000000,1.000000
3760,20258,java,msg,0.000000,0.000000,0.000000
3760,20258,java,codereviewer_pred,1.000000,0.400000,0.571429
3760,20258,java,magicoder_pred,0.500000,0.600000,0.545455
3760,20258,java,deepseekcoder_pred,0.500000,0.600000,0.545455
3760,20258,java,stable_code_pred,0.000000,0.000000,0.000000
3760,20258,java,llama3_pred,0.000000,0.000000,0.000000
3760,20258,java,gpt3.5_pred,0.500000,0.200000,0.285714
3760,20258,java,codellama_13b_pred,0.000000,0.000000,0.000000
3760,20258,java,lstm_pred,0.000000,0.000000,0.000000
3760,20258,java,knn_pred,0.000000,0.000000,0.000000
3760,20258,java,enhanced_comment,1.000000,0.200000,0.333333
3760,20258,java,threshold_default_deepseek,0.714286,1.000000,0.833333
3760,20258,java,threshold_concise_deepseek,0.714286,1.000000,0.833333
3760,20258,java,rewrite_loop,0.000000,0.000000,0.000000
9281,36091,java,msg,0.000000,0.000000,0.000000
9281,36091,java,codereviewer_pred,0.000000,0.000000,0.000000
9281,36091,java,magicoder_pred,0.500000,0.285714,0.363636
9281,36091,java,deepseekcoder_pred,0.000000,0.000000,0.000000
9281,36091,java,stable_code_pred,0.000000,0.000000,0.000000
9281,36091,java,llama3_pred,0.400000,0.142857,0.210526
9281,36091,java,gpt3.5_pred,1.000000,0.428571,0.600000
9281,36091,java,codellama_7b_pred,0.000000,0.000000,0.000000
9281,36091,java,codellama_13b_pred,1.000000,0.142857,0.250000
9281,36091,java,lstm_pred,0.000000,0.000000,0.000000
9281,36091,java,knn_pred,0.000000,0.000000,0.000000
9281,36091,java,enhanced_comment,0.333333,0.142857,0.200000
9281,36091,java,threshold_default_deepseek,0.857143,0.428571,0.571429
9281,36091,java,threshold_concise_deepseek,1.000000,0.571429,0.727273
9281,36091,java,rewrite_loop,0.000000,0.000000,0.000000
9058,9070,java,msg,0.000000,0.000000,0.000000
9058,9070,java,codereviewer_pred,0.000000,0.000000,0.000000
9058,9070,java,magicoder_pred,0.000000,0.000000,0.000000
9058,9070,java,deepseekcoder_pred,0.000000,0.000000,0.000000
9058,9070,java,stable_code_pred,0.000000,0.000000,0.000000
9058,9070,java,llama3_pred,0.000000,0.000000,0.000000
9058,9070,java,gpt3.5_pred,0.333333,0.125000,0.181818
9058,9070,java,codellama_13b_pred,0.000000,0.000000,0.000000
9058,9070,java,lstm_pred,0.000000,0.000000,0.000000
9058,9070,java,knn_pred,0.000000,0.000000,0.000000
9058,9070,java,enhanced_comment,1.000000,0.125000,0.222222
8678,16343,java,msg,0.000000,0.000000,0.000000
8678,16343,java,codereviewer_pred,1.000000,0.166667,0.285714
8678,16343,java,magicoder_pred,0.666667,0.666667,0.666667
8678,16343,java,deepseekcoder_pred,0.000000,0.000000,0.000000
8678,16343,java,stable_code_pred,0.000000,0.000000,0.000000
8678,16343,java,llama3_pred,0.333333,0.166667,0.222222
8678,16343,java,gpt3.5_pred,0.333333,0.666667,0.444444
8678,16343,java,codellama_7b_pred,0.000000,0.000000,0.000000
8678,16343,java,lstm_pred,0.000000,0.000000,0.000000
8678,16343,java,knn_pred,0.000000,0.000000,0.000000
8678,16343,java,enhanced_comment,0.000000,0.000000,0.000000
8678,16343,java,threshold_default_deepseek,0.000000,0.000000,0.000000
8678,16343,java,threshold_concise_deepseek,1.000000,1.000000,1.000000
8678,16343,java,rewrite_loop,0.000000,0.000000,0.000000
996,16053,java,msg,0.000000,0.000000,0.000000
996,16053,java,codereviewer_pred,0.000000,0.000000,0.000000
996,16053,java,magicoder_pred,0.000000,0.000000,0.000000
996,16053,java,deepseekcoder_pred,0.500000,0.250000,0.333333
996,16053,java,stable_code_pred,0.000000,0.000000,0.000000
996,16053,java,llama3_pred,0.000000,0.000000,0.000000
996,16053,java,gpt3.5_pred,1.000000,1.000000,1.000000
996,16053,java,lstm_pred,0.000000,0.000000,0.000000
996,16053,java,knn_pred,0.000000,0.000000,0.000000
996,16053,java,enhanced_comment,1.000000,0.500000,0.666667
8121,20610,java,msg,0.000000,0.000000,0.000000
8121,20610,java,codereviewer_pred,0.000000,0.000000,0.000000
8121,20610,java,magicoder_pred,0.333333,0.400000,0.363636
8121,20610,java,deepseekcoder_pred,0.500000,0.400000,0.444444
8121,20610,java,stable_code_pred,0.000000,0.000000,0.000000
8121,20610,java,llama3_pred,0.000000,0.000000,0.000000
8121,20610,java,gpt3.5_pred,0.000000,0.000000,0.000000
8121,20610,java,codellama_13b_pred,0.000000,0.000000,0.000000
8121,20610,java,lstm_pred,0.000000,0.000000,0.000000
8121,20610,java,knn_pred,0.000000,0.000000,0.000000
8121,20610,java,enhanced_comment,1.000000,0.200000,0.333333
8121,20610,java,threshold_default_deepseek,0.800000,0.800000,0.800000
8121,20610,java,threshold_concise_deepseek,0.800000,0.800000,0.800000
8121,20610,java,rewrite_loop,0.000000,0.000000,0.000000
8513,7088,java,msg,0.000000,0.000000,0.000000
8513,7088,java,codereviewer_pred,0.000000,0.000000,0.000000
8513,7088,java,magicoder_pred,0.000000,0.000000,0.000000
8513,7088,java,deepseekcoder_pred,0.500000,0.100000,0.166667
8513,7088,java,stable_code_pred,0.000000,0.000000,0.000000
8513,7088,java,llama3_pred,0.500000,0.100000,0.166667
8513,7088,java,gpt3.5_pred,0.090909,0.200000,0.125000
8513,7088,java,lstm_pred,0.000000,0.000000,0.000000
8513,7088,java,knn_pred,0.000000,0.000000,0.000000
8513,7088,java,enhanced_comment,0.000000,0.000000,0.000000
2486,5434,java,msg,1.000000,0.571429,0.727273
2486,5434,java,codereviewer_pred,0.500000,0.428571,0.461538
2486,5434,java,magicoder_pred,1.000000,0.285714,0.444444
2486,5434,java,deepseekcoder_pred,0.500000,0.142857,0.222222
2486,5434,java,stable_code_pred,0.000000,0.000000,0.000000
2486,5434,java,llama3_pred,0.750000,0.285714,0.413793
2486,5434,java,gpt3.5_pred,0.000000,0.000000,0.000000
2486,5434,java,codellama_7b_pred,0.000000,0.000000,0.000000
2486,5434,java,lstm_pred,0.000000,0.000000,0.000000
2486,5434,java,knn_pred,0.000000,0.000000,0.000000
2486,5434,java,enhanced_comment,1.000000,0.571429,0.727273
7224,13464,java,msg,0.000000,0.000000,0.000000
7224,13464,java,codereviewer_pred,1.000000,0.333333,0.500000
7224,13464,java,magicoder_pred,0.000000,0.000000,0.000000
7224,13464,java,deepseekcoder_pred,0.500000,0.333333,0.400000
7224,13464,java,stable_code_pred,0.500000,0.166667,0.250000
7224,13464,java,llama3_pred,0.000000,0.000000,0.000000
7224,13464,java,gpt3.5_pred,1.000000,0.333333,0.500000
7224,13464,java,codellama_13b_pred,0.333333,0.500000,0.400000
7224,13464,java,lstm_pred,0.000000,0.000000,0.000000
7224,13464,java,knn_pred,0.000000,0.000000,0.000000
7224,13464,java,enhanced_comment,0.000000,0.000000,0.000000
9575,24495,java,msg,0.000000,0.000000,0.000000
9575,24495,java,codereviewer_pred,1.000000,1.000000,1.000000
9575,24495,java,magicoder_pred,0.200000,1.000000,0.333333
9575,24495,java,deepseekcoder_pred,0.500000,1.000000,0.666667
9575,24495,java,stable_code_pred,0.000000,0.000000,0.000000
9575,24495,java,llama3_pred,0.500000,1.000000,0.666667
9575,24495,java,gpt3.5_pred,0.000000,0.000000,0.000000
9575,24495,java,codellama_13b_pred,1.000000,1.000000,1.000000
9575,24495,java,lstm_pred,0.000000,0.000000,0.000000
9575,24495,java,knn_pred,0.000000,0.000000,0.000000
9575,24495,java,enhanced_comment,0.500000,1.000000,0.666667
9575,24495,java,threshold_default_deepseek,0.655172,1.000000,0.791667
9575,24495,java,threshold_concise_deepseek,0.636364,1.000000,0.777778
9575,24495,java,rewrite_loop,1.000000,1.000000,1.000000
2336,22722,java,msg,0.000000,0.000000,0.000000
2336,22722,java,codereviewer_pred,0.000000,0.000000,0.000000
2336,22722,java,magicoder_pred,0.400000,0.600000,0.480000
2336,22722,java,deepseekcoder_pred,0.000000,0.000000,0.000000
2336,22722,java,stable_code_pred,1.000000,0.600000,0.750000
2336,22722,java,llama3_pred,1.000000,0.400000,0.571429
2336,22722,java,gpt3.5_pred,0.500000,0.600000,0.545455
2336,22722,java,codellama_7b_pred,0.500000,0.600000,0.545455
2336,22722,java,lstm_pred,0.000000,0.000000,0.000000
2336,22722,java,knn_pred,0.000000,0.000000,0.000000
2336,22722,java,enhanced_comment,0.500000,0.800000,0.615385
6436,23257,java,msg,1.000000,0.400000,0.571429
6436,23257,java,codereviewer_pred,1.000000,0.200000,0.333333
6436,23257,java,magicoder_pred,0.666667,0.400000,0.500000
6436,23257,java,deepseekcoder_pred,0.750000,0.600000,0.666667
6436,23257,java,stable_code_pred,0.000000,0.000000,0.000000
6436,23257,java,llama3_pred,0.000000,0.000000,0.000000
6436,23257,java,gpt3.5_pred,0.250000,0.200000,0.222222
6436,23257,java,codellama_7b_pred,1.000000,0.600000,0.750000
6436,23257,java,codellama_13b_pred,0.666667,0.400000,0.500000
6436,23257,java,lstm_pred,0.000000,0.000000,0.000000
6436,23257,java,knn_pred,0.000000,0.000000,0.000000
6436,23257,java,enhanced_comment,1.000000,0.600000,0.750000
6436,23257,java,threshold_default_deepseek,1.000000,0.600000,0.750000
6436,23257,java,threshold_concise_deepseek,1.000000,0.400000,0.571429
6436,23257,java,rewrite_loop,1.000000,1.000000,1.000000
5289,12320,java,msg,0.000000,0.000000,0.000000
5289,12320,java,codereviewer_pred,0.000000,0.000000,0.000000
5289,12320,java,magicoder_pred,0.625000,0.600000,0.612245
5289,12320,java,deepseekcoder_pred,0.625000,0.200000,0.303030
5289,12320,java,stable_code_pred,0.000000,0.000000,0.000000
5289,12320,java,llama3_pred,0.000000,0.000000,0.000000
5289,12320,java,gpt3.5_pred,0.000000,0.000000,0.000000
5289,12320,java,lstm_pred,0.000000,0.000000,0.000000
5289,12320,java,knn_pred,0.000000,0.000000,0.000000
5289,12320,java,enhanced_comment,0.000000,0.000000,0.000000
3786,34280,java,msg,0.000000,0.000000,0.000000
3786,34280,java,codereviewer_pred,0.000000,0.000000,0.000000
3786,34280,java,magicoder_pred,0.250000,0.500000,0.333333
3786,34280,java,deepseekcoder_pred,0.000000,0.000000,0.000000
3786,34280,java,stable_code_pred,0.000000,0.000000,0.000000
3786,34280,java,llama3_pred,0.666667,0.333333,0.444444
3786,34280,java,gpt3.5_pred,0.333333,0.500000,0.400000
3786,34280,java,codellama_13b_pred,0.600000,0.333333,0.428571
3786,34280,java,lstm_pred,0.000000,0.000000,0.000000
3786,34280,java,knn_pred,0.000000,0.000000,0.000000
3786,34280,java,enhanced_comment,0.500000,0.166667,0.250000
3786,34280,java,threshold_default_deepseek,1.000000,0.666667,0.800000
3786,34280,java,threshold_concise_deepseek,1.000000,1.000000,1.000000
3786,34280,java,rewrite_loop,0.000000,0.000000,0.000000
8570,34209,java,msg,0.000000,0.000000,0.000000
8570,34209,java,codereviewer_pred,1.000000,0.166667,0.285714
8570,34209,java,magicoder_pred,0.000000,0.000000,0.000000
8570,34209,java,deepseekcoder_pred,0.000000,0.000000,0.000000
8570,34209,java,stable_code_pred,0.000000,0.000000,0.000000
8570,34209,java,llama3_pred,0.000000,0.000000,0.000000
8570,34209,java,gpt3.5_pred,0.500000,0.500000,0.500000
8570,34209,java,codellama_7b_pred,0.250000,0.166667,0.200000
8570,34209,java,lstm_pred,0.000000,0.000000,0.000000
8570,34209,java,knn_pred,0.000000,0.000000,0.000000
8570,34209,java,enhanced_comment,0.500000,0.333333,0.400000
8570,34209,java,threshold_default_deepseek,0.750000,0.833333,0.789474
8570,34209,java,threshold_concise_deepseek,0.800000,0.833333,0.816327
8570,34209,java,rewrite_loop,0.000000,0.000000,0.000000
9116,12938,java,msg,0.000000,0.000000,0.000000
9116,12938,java,codereviewer_pred,0.000000,0.000000,0.000000
9116,12938,java,magicoder_pred,0.666667,0.800000,0.727273
9116,12938,java,deepseekcoder_pred,0.333333,0.800000,0.470588
9116,12938,java,stable_code_pred,0.000000,0.000000,0.000000
9116,12938,java,llama3_pred,0.333333,0.400000,0.363636
9116,12938,java,gpt3.5_pred,0.250000,0.800000,0.380952
9116,12938,java,codellama_7b_pred,0.071429,0.600000,0.127660
9116,12938,java,codellama_13b_pred,0.500000,0.800000,0.615385
9116,12938,java,lstm_pred,0.000000,0.000000,0.000000
9116,12938,java,knn_pred,0.000000,0.000000,0.000000
9116,12938,java,enhanced_comment,0.000000,0.000000,0.000000
9116,12938,java,threshold_default_deepseek,1.000000,1.000000,1.000000
9116,12938,java,threshold_concise_deepseek,1.000000,1.000000,1.000000
9116,12938,java,rewrite_loop,0.000000,0.000000,0.000000
7555,40483,java,msg,1.000000,0.500000,0.666667
7555,40483,java,codereviewer_pred,0.000000,0.000000,0.000000
7555,40483,java,magicoder_pred,0.000000,0.000000,0.000000
7555,40483,java,deepseekcoder_pred,0.000000,0.000000,0.000000
7555,40483,java,stable_code_pred,0.000000,0.000000,0.000000
7555,40483,java,llama3_pred,0.000000,0.000000,0.000000
7555,40483,java,gpt3.5_pred,0.500000,0.833333,0.625000
7555,40483,java,codellama_7b_pred,0.000000,0.000000,0.000000
7555,40483,java,codellama_13b_pred,0.166667,0.500000,0.250000
7555,40483,java,lstm_pred,0.000000,0.000000,0.000000
7555,40483,java,knn_pred,0.000000,0.000000,0.000000
7555,40483,java,enhanced_comment,1.000000,0.500000,0.666667
7555,40483,java,threshold_default_deepseek,1.000000,0.500000,0.666667
7555,40483,java,threshold_concise_deepseek,1.000000,0.500000,0.666667
7555,40483,java,rewrite_loop,1.000000,1.000000,1.000000
3068,10755,java,msg,0.500000,0.400000,0.444444
3068,10755,java,codereviewer_pred,0.000000,0.000000,0.000000
3068,10755,java,magicoder_pred,1.000000,0.400000,0.571429
3068,10755,java,deepseekcoder_pred,1.000000,0.200000,0.333333
3068,10755,java,stable_code_pred,0.000000,0.000000,0.000000
3068,10755,java,llama3_pred,0.333333,0.200000,0.250000
3068,10755,java,gpt3.5_pred,1.000000,0.400000,0.571429
3068,10755,java,lstm_pred,0.000000,0.000000,0.000000
3068,10755,java,knn_pred,0.000000,0.000000,0.000000
3068,10755,java,enhanced_comment,1.000000,0.400000,0.571429
3068,10755,java,threshold_default_deepseek,0.909091,1.000000,0.952381
3068,10755,java,threshold_concise_deepseek,1.000000,1.000000,1.000000
3068,10755,java,rewrite_loop,1.000000,1.000000,1.000000
7560,37758,js,msg,0.000000,0.000000,0.000000
7560,37758,js,codereviewer_pred,0.000000,0.000000,0.000000
7560,37758,js,magicoder_pred,1.000000,0.714286,0.833333
7560,37758,js,deepseekcoder_pred,0.500000,0.142857,0.222222
7560,37758,js,stable_code_pred,1.000000,0.428571,0.600000
7560,37758,js,llama3_pred,0.000000,0.000000,0.000000
7560,37758,js,gpt3.5_pred,0.500000,0.285714,0.363636
7560,37758,js,codellama_7b_pred,1.000000,0.428571,0.600000
7560,37758,js,codellama_13b_pred,0.250000,0.142857,0.181818
7560,37758,js,lstm_pred,0.000000,0.000000,0.000000
7560,37758,js,knn_pred,0.000000,0.000000,0.000000
7560,37758,js,enhanced_comment,1.000000,0.571429,0.727273
7560,37758,js,threshold_default_deepseek,0.666667,0.428571,0.521739
7560,37758,js,threshold_concise_deepseek,0.875000,1.000000,0.933333
7560,37758,js,rewrite_loop,0.000000,0.000000,0.000000
3516,15026,js,msg,0.000000,0.000000,0.000000
3516,15026,js,codereviewer_pred,0.000000,0.000000,0.000000
3516,15026,js,magicoder_pred,0.400000,0.200000,0.266667
3516,15026,js,deepseekcoder_pred,0.000000,0.000000,0.000000
3516,15026,js,stable_code_pred,0.000000,0.000000,0.000000
3516,15026,js,llama3_pred,0.333333,0.200000,0.250000
3516,15026,js,gpt3.5_pred,0.500000,0.200000,0.285714
3516,15026,js,codellama_7b_pred,1.000000,0.200000,0.333333
3516,15026,js,codellama_13b_pred,1.000000,0.400000,0.571429
3516,15026,js,lstm_pred,0.000000,0.000000,0.000000
3516,15026,js,knn_pred,0.000000,0.000000,0.000000
3516,15026,js,enhanced_comment,0.500000,0.400000,0.444444
9367,16536,js,msg,0.000000,0.000000,0.000000
9367,16536,js,codereviewer_pred,1.000000,0.285714,0.444444
9367,16536,js,magicoder_pred,0.000000,0.000000,0.000000
9367,16536,js,deepseekcoder_pred,0.000000,0.000000,0.000000
9367,16536,js,stable_code_pred,1.000000,0.142857,0.250000
9367,16536,js,llama3_pred,0.666667,0.714286,0.689655
9367,16536,js,gpt3.5_pred,0.500000,0.142857,0.222222
9367,16536,js,codellama_7b_pred,0.500000,0.285714,0.363636
9367,16536,js,lstm_pred,0.000000,0.000000,0.000000
9367,16536,js,knn_pred,0.000000,0.000000,0.000000
9367,16536,js,enhanced_comment,1.000000,0.142857,0.250000
8548,14171,js,msg,0.000000,0.000000,0.000000
8548,14171,js,codereviewer_pred,1.000000,1.000000,1.000000
8548,14171,js,magicoder_pred,0.500000,1.000000,0.666667
8548,14171,js,deepseekcoder_pred,0.500000,1.000000,0.666667
8548,14171,js,stable_code_pred,0.000000,0.000000,0.000000
8548,14171,js,llama3_pred,0.500000,1.000000,0.666667
8548,14171,js,gpt3.5_pred,0.000000,0.000000,0.000000
8548,14171,js,codellama_13b_pred,1.000000,0.750000,0.857143
8548,14171,js,lstm_pred,0.000000,0.000000,0.000000
8548,14171,js,knn_pred,0.000000,0.000000,0.000000
8548,14171,js,enhanced_comment,0.500000,1.000000,0.666667
8607,20700,js,msg,1.000000,0.200000,0.333333
8607,20700,js,codereviewer_pred,1.000000,0.600000,0.750000
8607,20700,js,magicoder_pred,0.000000,0.000000,0.000000
8607,20700,js,deepseekcoder_pred,0.000000,0.000000,0.000000
8607,20700,js,stable_code_pred,0.000000,0.000000,0.000000
8607,20700,js,llama3_pred,0.666667,0.600000,0.631579
8607,20700,js,gpt3.5_pred,0.000000,0.000000,0.000000
8607,20700,js,codellama_13b_pred,0.500000,0.400000,0.444444
8607,20700,js,lstm_pred,0.000000,0.000000,0.000000
8607,20700,js,knn_pred,0.000000,0.000000,0.000000
8607,20700,js,enhanced_comment,1.000000,0.600000,0.750000
8607,20700,js,threshold_default_deepseek,1.000000,1.000000,1.000000
8607,20700,js,threshold_concise_deepseek,1.000000,1.000000,1.000000
8607,20700,js,rewrite_loop,1.000000,1.000000,1.000000
566,4930,js,msg,0.000000,0.000000,0.000000
566,4930,js,codereviewer_pred,1.000000,0.166667,0.285714
566,4930,js,magicoder_pred,0.000000,0.000000,0.000000
566,4930,js,deepseekcoder_pred,1.000000,0.166667,0.285714
566,4930,js,stable_code_pred,0.000000,0.000000,0.000000
566,4930,js,llama3_pred,0.250000,0.166667,0.200000
566,4930,js,gpt3.5_pred,1.000000,0.333333,0.500000
566,4930,js,codellama_7b_pred,0.333333,0.166667,0.222222
566,4930,js,lstm_pred,0.000000,0.000000,0.000000
566,4930,js,knn_pred,0.000000,0.000000,0.000000
566,4930,js,enhanced_comment,0.000000,0.000000,0.000000
566,4930,js,threshold_default_deepseek,1.000000,1.000000,1.000000
566,4930,js,threshold_concise_deepseek,1.000000,1.000000,1.000000
566,4930,js,rewrite_loop,0.000000,0.000000,0.000000
2455,13380,js,msg,1.000000,0.250000,0.400000
2455,13380,js,codereviewer_pred,1.000000,0.500000,0.666667
2455,13380,js,magicoder_pred,0.285714,1.000000,0.444444
2455,13380,js,deepseekcoder_pred,0.000000,0.000000,0.000000
2455,13380,js,stable_code_pred,0.000000,0.000000,0.000000
2455,13380,js,llama3_pred,0.500000,0.500000,0.500000
2455,13380,js,gpt3.5_pred,0.666667,0.750000,0.705882
2455,13380,js,codellama_7b_pred,1.000000,0.500000,0.666667
2455,13380,js,codellama_13b_pred,0.500000,0.250000,0.333333
2455,13380,js,lstm_pred,0.000000,0.000000,0.000000
2455,13380,js,knn_pred,0.000000,0.000000,0.000000
2455,13380,js,enhanced_comment,1.000000,0.250000,0.400000
9144,13587,js,msg,0.000000,0.000000,0.000000
9144,13587,js,codereviewer_pred,1.000000,0.333333,0.500000
9144,13587,js,magicoder_pred,1.000000,0.333333,0.500000
9144,13587,js,deepseekcoder_pred,1.000000,0.333333,0.500000
9144,13587,js,stable_code_pred,0.000000,0.000000,0.000000
9144,13587,js,llama3_pred,1.000000,0.500000,0.666667
9144,13587,js,gpt3.5_pred,0.333333,0.500000,0.400000
9144,13587,js,lstm_pred,0.000000,0.000000,0.000000
9144,13587,js,knn_pred,0.000000,0.000000,0.000000
9144,13587,js,enhanced_comment,0.333333,0.333333,0.333333
9144,13587,js,threshold_default_deepseek,0.833333,1.000000,0.909091
9144,13587,js,threshold_concise_deepseek,1.000000,1.000000,1.000000
9144,13587,js,rewrite_loop,0.000000,0.000000,0.000000
349,5472,js,msg,0.000000,0.000000,0.000000
349,5472,js,codereviewer_pred,1.000000,0.333333,0.500000
349,5472,js,magicoder_pred,0.500000,0.333333,0.400000
349,5472,js,deepseekcoder_pred,0.333333,0.500000,0.400000
349,5472,js,stable_code_pred,0.000000,0.000000,0.000000
349,5472,js,llama3_pred,0.500000,0.166667,0.250000
349,5472,js,gpt3.5_pred,0.500000,0.500000,0.500000
349,5472,js,lstm_pred,0.000000,0.000000,0.000000
349,5472,js,knn_pred,0.000000,0.000000,0.000000
349,5472,js,enhanced_comment,0.000000,0.000000,0.000000
349,5472,js,threshold_default_deepseek,1.000000,0.833333,0.909091
